1000023	1291868	3	P
1001200	1292217	5	P
1001109	1294408	5	P
1001200	1298697	4	P
1001200	1298974	3	P
1001200	1293925	5	P
1001200	1299603	4	P
1001200	1291832	4	P
1001200	1293346	3	P
1001200	1296124	4	P
1001200	1302061	3	P
1001200	1304582	4	P
1001200	1293172	3	P
1001200	1292001	4	P
1001200	1301252	3	P
1001200	1292047	5	P
1001200	1301582	3	P
1001200	1292504	4	P
1001200	1304830	4	P
1001200	1296987	4	P
1001200	1292472	4	P
1001200	1293852	3	P
1001200	1295713	4	P
1001200	1296935	2	P
1001181	1309004	4	P
1001181	1300487	3	P
1001181	1292001	2	P
1001181	1306612	3	P
1001181	1308722	3	P
1001181	1305158	3	P
1001181	1309016	4	P
1001181	1308974	3	P
1001181	1310153	4	P
1001181	1308027	4	P
1001181	1302279	3	P
1001181	1291848	4	P
1001181	1308754	3	P
1001181	1293158	5	P
1001181	1298522	3	P
1001181	1291584	3	P
1001181	1292211	4	P
1001181	1291549	3	P
1001181	1291586	5	P
1001181	1291580	4	P
1001181	1292208	4	P
1001181	1291818	4	P
1001181	1292219	3	P
1001181	1291582	3	P
1001181	1291555	3	P
1001181	1292434	5	P
1001181	1292329	5	P
1001181	1291577	4	P
1001181	1292504	4	P
1001181	1291824	3	P
1001181	1305690	4	P
1001181	1292064	5	P
1001181	1296124	2	P
1001181	1294315	3	P
1001181	1299603	3	P
1001181	1291581	3	P
1001181	1295399	5	P
1001181	1292370	4	P
1001181	1292055	3	P
1001181	1307748	5	P
1001181	1292450	4	P
1001181	1291563	2	P
1001181	1308820	3	P
1001181	1292220	4	P
1001181	1291879	4	P
1001181	1292218	4	P
1001181	1292000	3	P
1001181	1291843	5	P
1001181	1292275	4	P
1001181	1291562	3	P
1001181	1291859	3	P
1001181	1300960	5	P
1001181	1291568	5	P
1001181	1291564	3	P
1001181	1291856	2	P
1001181	1292765	4	P
1001181	1298759	3	P
1001181	1291937	5	P
1001181	1302369	3	P
1001181	1300951	2	P
1001181	1297418	3	P
1001181	1305261	4	P
1001181	1303037	2	P
1001181	1301168	5	P
1001181	1308833	5	P
1001181	1308854	3	P
1001181	1305530	4	P
1001181	1305677	3	P
1001181	1305561	None	F
1001181	1308814	4	P
1001181	1299360	5	P
1001181	1294433	5	P
1001181	1308278	4	P
1001181	1306069	4	P
1001181	1299782	3	P
1001181	1292272	5	P
1001181	1304750	3	P
1001181	1306466	2	P
1001181	1309015	4	P
1000147	1292659	4	P
1000147	1292212	4	P
1000212	1292217	None	F
1000559	1296717	4	P
1000559	1291844	4	P
1000559	1291859	4	P
1000559	1309021	3	P
1000559	1294433	5	P
1000559	1301168	4	P
1000559	1305261	5	P
1000559	1297689	4	P
1000559	1298485	4	P
1000559	1300930	4	P
1000559	1303037	4	P
1000559	1299603	5	P
1000559	1293596	5	P
1000559	1306612	3	P
1001181	1291833	4	P
1001181	1303067	4	P
1000194	1301895	None	F
1000393	1292224	None	P
1000393	1306588	None	F
1000393	1308833	4	P
1000393	1308854	4	P
1000057	1313473	5	P
1000005	1292272	4	P
1000005	1291545	5	P
1001200	1292211	3	P
1001200	1291877	3	P
1000005	1298468	None	F
1000005	1295686	4	P
1000005	1292679	3	P
1000005	1291543	3	P
1000005	1292220	3	P
1000005	1291840	4	P
1000005	1310153	None	F
1000005	1292063	5	P
1000005	1297478	None	F
1000005	1309078	None	F
1000005	1291573	None	F
1000005	1291868	None	F
1000005	1294639	4	P
1000005	1292211	None	F
1000005	1293852	None	F
1000005	1292472	None	F
1000005	1296987	None	F
1000005	1304830	None	F
1000005	1301252	4	P
1000005	1304582	4	P
1000005	1293346	None	F
1000005	1296124	None	F
1000005	1301582	None	F
1000005	1291548	None	F
1000005	1292219	3	P
1000005	1291558	5	P
1000005	1293460	None	F
1000005	1292228	3	P
1000005	1291818	None	F
1000005	1292371	None	F
1000559	1293359	4	P
1000559	1300752	5	P
1000428	1293708	4	P
1000428	1292219	4	P
1000428	1300960	5	P
1000428	1292343	5	P
1001200	1291859	3	P
1001200	1293071	3	P
1000001	1300752	None	P
1001109	1299889	None	P
1000950	1291550	5	P
1000001	1301578	4	P
1001145	1295644	None	P
1001200	1292049	3	P
1001200	1292048	4	P
1001200	1291546	3	P
1001200	1292215	3	P
1001200	1300953	3	P
1001200	1302369	3	P
1001200	1291562	4	P
1001200	1291558	3	P
1001200	1291548	3	P
1001200	1296778	3	P
1001200	1300056	3	P
1001220	1306471	5	P
1000096	1296778	3	P
1000096	1292062	3	P
1000096	1299080	4	P
1000096	1293181	5	P
1000153	1292062	5	P
1000153	1291548	5	P
1000153	1300752	5	P
1000153	1292343	4	P
1000153	1295686	5	P
1000153	1291545	4	P
1000153	1303037	5	P
1000153	1301168	5	P
1000153	1300117	5	P
1000153	1292450	4	P
1000153	1292275	4	P
1000153	1307748	4	P
1000153	1291818	5	P
1000153	1292401	4	P
1000153	1306029	5	P
1000153	1307332	5	P
1000999	1300074	4	P
1000153	1291824	5	P
1000153	1291580	3	P
1000096	1315316	None	F
1000205	1301252	5	P
1001200	1292288	3	P
1001223	1291548	5	P
1000819	1295374	None	F
1000850	1300267	None	P
1001104	1292347	4	P
1001109	1308533	2	P
1001174	1291561	4	P
1000153	1308762	4	P
1000153	1306998	5	P
1000153	1300299	5	P
1000153	1309016	5	P
1000153	1291835	4	P
1000153	1297689	4	P
1000153	1306939	5	P
1001223	1291835	4	P
1000153	1292348	5	P
1000068	1303451	None	P
1000153	1307853	5	P
1000068	1296196	None	P
1000068	1303067	None	P
1001223	1292275	5	P
1001223	1291545	5	P
1001223	1292679	4	P
1001200	1303036	3	P
1001200	1302742	4	P
1001200	1292222	2	P
1001200	1299080	3	P
1001223	1291561	4	P
1000949	1292679	None	F
1000096	1291561	4	P
1001232	1292679	5	F
1001232	1291822	5	F
1000220	1292052	5	P
1001200	1292225	3	P
1001200	1292000	2	P
1001200	1292229	2	P
1001200	1292275	3	P
1000958	1291557	5	P
1000674	1292229	5	P
1000674	1292275	3	P
1000674	1292000	4	P
1000674	1292679	3	P
1000674	1291545	1	P
1000674	1306939	3	P
1000674	1300299	5	P
1000674	1291543	5	P
1000674	1291580	5	P
1000674	1291818	3	P
1000674	1292343	2	P
1000674	1292062	4	P
1000674	1306471	4	P
1000674	1300056	3	P
1000674	1291562	3	P
1000674	1292215	4	P
1000674	1291546	5	P
1000674	1292048	3	P
1000674	1292049	2	P
1000674	1295644	5	P
1000674	1291550	1	P
1000674	1292219	3	P
1000674	1293708	4	P
1000674	1291858	5	P
1000674	1292370	None	F
1000674	1292211	5	P
1000674	1292434	None	F
1000674	1291877	4	P
1000674	1291560	4	P
1000674	1292061	5	P
1000750	1291847	4	P
1000674	1310174	2	P
1001080	1292215	4	P
1001080	1303394	3	P
1000311	1303451	4	P
1001185	1305566	4	P
1001185	1308804	4	P
1001185	1293164	4	P
1001185	1309000	4	P
1001185	1307332	4	P
1001185	1308779	4	P
1001185	1306471	4	P
1000018	1305613	4	P
1000018	1309070	3	P
1000018	1308787	3	P
1000018	1291833	4	P
1000018	1308974	3	P
1000018	1291840	5	P
1000018	1307697	3	P
1000018	1305666	5	P
1000018	1300960	5	P
1000018	1291544	4	P
1000018	1291830	4	P
1000018	1292434	None	F
1000018	1292213	3	P
1000018	1292329	None	F
1001163	1295865	5	P
1001163	1291841	5	P
1001163	1292000	5	P
1001163	1291856	5	P
1001163	1292260	4	P
1001163	1298624	4	P
1001163	1291558	4	P
1001163	1291990	4	P
1001163	1292052	5	P
1001163	1292720	5	P
1001163	1291546	5	P
1001163	1295124	4	P
1001163	1294639	4	P
1001163	1291870	5	P
1001163	1297692	4	P
1001163	1292262	5	P
1001163	1293124	4	P
1001163	1293818	5	P
1001248	1292052	4	P
1000739	1298468	4	P
1001248	1291543	5	P
1001248	1291851	4	P
1001248	1292434	5	P
1001248	1291546	5	P
1001248	1292329	4	P
1001248	1291875	4	P
1001248	1291847	4	P
1001248	1291858	5	P
1001248	1297418	None	F
1001248	1292055	4	P
1001248	1291990	None	F
1001248	1310153	None	F
1001248	1294194	None	F
1001248	1291555	None	F
1001248	1292365	4	P
1001248	1291879	4	P
1001248	1295399	4	P
1001248	1307561	None	F
1001248	1292213	4	P
1001248	1300056	None	F
1001248	1307793	None	F
1001248	1292220	4	P
1001248	1292219	4	P
1001249	1292001	4	P
1001248	1315570	4	P
1001247	1315570	4	P
1001173	1291552	5	P
1001173	1291571	5	P
1001173	1291572	5	P
1001253	1309078	4	P
1001248	1292215	4	P
1000814	1309078	4	P
1000831	1291560	4	P
1000831	1291586	4	P
1000831	1292056	None	P
1001200	1296157	3	P
1000117	1292370	3	P
1000117	1291571	5	P
1000117	1291572	5	P
1000847	1292402	None	F
1000153	1309074	5	P
1000153	1308859	5	P
1000153	1296459	5	P
1000153	1308767	5	P
1000153	1304102	5	P
1001174	1309004	2	P
1000553	1292370	3	P
1000553	1309005	4	P
1000750	1303451	4	P
1000553	1302930	5	P
1000553	1292450	4	P
1000553	1291553	4	P
1000553	1308777	5	P
1000553	1308983	4	P
1000553	1307903	4	P
1000553	1292056	4	P
1000553	1303907	5	P
1000553	1301098	3	P
1000553	1303967	4	P
1000553	1291858	5	P
1000553	1294434	4	P
1000553	1307714	4	P
1000553	1301169	5	P
1000553	1310176	4	P
1000553	1300912	4	P
1000553	1296147	4	P
1000553	1292402	4	P
1000553	1292001	4	P
1000553	1292328	5	P
1000553	1294194	4	P
1000553	1292679	4	P
1000553	1292062	4	P
1000553	1308543	4	P
1000553	1310169	3	P
1000553	1291548	4	P
1000553	1295399	4	P
1000553	1303917	3	P
1000553	1299062	4	P
1000553	1299607	4	P
1000553	1310177	4	P
1000553	1307322	3	P
1000553	1307306	4	P
1000553	1292212	3	P
1000553	1305164	4	P
1000553	1291582	4	P
1000553	1299248	4	P
1001183	1291832	5	P
1000553	1307561	3	P
1000553	1308821	3	P
1001183	1291578	5	P
1000553	1300299	4	P
1001183	1293839	5	P
1000553	1292225	4	P
1000553	1292718	4	P
1000553	1291543	4	P
1000553	1302425	5	P
1000553	1301252	4	P
1001183	1309016	4	P
1000553	1308814	4	P
1000553	1299408	4	P
1001183	1291549	5	P
1001260	1308833	4	P
1001183	1291561	5	P
1001183	1291560	5	P
1001183	1303907	5	P
1001183	1291587	4	P
1001249	1292275	5	P
1001183	1291586	5	P
1001249	1296177	None	F
1001183	1308281	5	P
1001183	1292347	5	P
1001183	1291552	5	P
1001183	1292365	5	P
1001183	1291546	5	P
1001183	1293731	5	P
1000005	1291858	5	P
1000005	1292213	3	P
1001264	1292365	5	P
1000205	1310170	4	P
1000205	1299408	4	P
1000205	1303967	4	P
1001260	1291847	5	P
1000739	1291580	5	P
1000739	1292056	4	P
1000739	1300960	None	F
1000739	1308974	3	P
1000739	1291562	5	P
1001248	1292211	None	F
1001248	1308858	4	P
1001248	1302476	4	P
1001018	1291552	4	P
1001018	1292328	3	P
1001018	1296528	4	P
1001248	1292222	3	P
1001267	1299624	4	P
1001260	1292329	None	F
1001260	1292434	None	F
1001223	1292000	5	P
1001223	1292215	5	P
1001223	1292328	5	P
1001223	1292061	5	P
1001174	1292402	3	P
1001260	1292211	5	P
1001174	1293145	4	P
1001174	1303907	None	F
1001174	1291876	4	P
1001174	1297880	4	P
1001174	1303173	3	P
1001174	1292217	None	F
1001174	1291578	4	P
1001174	1299292	None	F
1001194	1291545	None	F
1000927	1292215	4	P
1000927	1296157	4	P
1000927	1301582	5	P
1000750	1291879	4	P
1000750	1291560	5	P
1000927	1291875	5	P
1001018	1297785	3	P
1001200	1292206	4	P
1000927	1291879	4	P
1000750	1292434	5	P
1001260	1292219	None	F
1001260	1292402	4	P
1001267	1292450	5	P
1001267	1292213	5	P
1001080	1292001	5	P
1001080	1291828	5	P
1001080	1292402	5	P
1001271	1292220	5	P
1000283	1291561	4	P
1001223	1292370	4	P
1000060	1315573	3	P
1001223	1291828	5	P
1001223	1292001	5	P
1001223	1292450	4	P
1001223	1303967	5	P
1000768	1294194	4	P
1001200	1298043	3	P
1000001	1298043	4	P
1000750	1292056	4	P
1000005	1298043	None	F
1000096	1295686	None	F
1000212	1296177	None	F
1001277	1292215	5	P
1000005	1307678	3	P
1001144	1303067	3	P
1000005	1309101	5	P
1000005	1298070	3	P
1000005	1296078	4	P
1000005	1303462	5	P
1000005	1293124	5	P
1000793	1291856	3	P
1000005	1315574	None	F
1000005	1294789	4	P
1000005	1305248	4	P
1000212	1293124	4	P
1001255	1294789	5	P
1001255	1309021	5	P
1000179	1309078	4	P
1001174	1292281	5	P
1000153	1292228	4	P
1000947	1301168	5	P
1000947	1291843	5	P
1000182	1295686	5	P
1000182	1300618	4	P
1000182	1308757	3	P
1000559	1308533	4	P
1001128	1291543	5	P
1000023	1292215	5	P
1000375	1292063	None	F
1000023	1291843	5	P
1000023	1308865	5	P
1000117	1309085	5	P
1000393	1303967	None	P
1000393	1310176	4	P
1000153	1308865	4	P
1000375	1301811	5	P
1000793	1292281	None	F
1001292	1309087	5	P
1000176	1308777	5	P
1000176	1306303	4	P
1001249	1291835	5	P
1001249	1292219	None	F
1001241	1291561	5	P
1001241	1291577	5	P
1000793	1304830	None	F
1000793	1301252	None	F
1000793	1308820	None	F
1000739	1292220	5	P
1000804	1301168	4	P
1001229	1304406	5	P
1001296	1306663	4	P
1001296	1293124	5	P
1001296	1298947	4	P
1001298	1291571	5	P
1001298	1291572	5	P
1001299	1292213	5	P
1000951	1307931	4	P
1001260	1305690	4	P
1001260	1292047	5	P
1001260	1292341	3	P
1001260	1292679	None	F
1001260	1292049	5	P
1001260	1300056	None	F
1001260	1292444	3	P
1000793	1291990	None	F
1000793	1291835	None	F
1001260	1291877	None	F
1001260	1292371	4	P
1000793	1303967	None	F
1000793	1292718	None	F
1000793	1306588	None	F
1000793	1295686	None	F
1000005	1292217	5	P
1000005	1309085	4	P
1000005	1291843	4	P
1001018	1309071	3	P
1000005	1292056	4	P
1000005	1292064	4	P
1000005	1309004	3	P
1000005	1291833	None	F
1000005	1292332	None	F
1000005	1307748	None	F
1000005	1293359	5	P
1000005	1304141	4	P
1000005	1302467	4	P
1000005	1291571	4	P
1000005	1291572	4	P
1000005	1291552	4	P
1001255	1295686	5	P
1001255	1291999	4	P
1001255	1293145	4	P
1001255	1292000	5	P
1001255	1297009	5	P
1001255	1297690	4	P
1000321	1291557	4	P
1001255	1300353	4	P
1001255	1291854	4	P
1001255	1292056	3	P
1001255	1291841	5	P
1001255	1292260	5	P
1001255	1302827	5	P
1000005	1301659	4	P
1001255	1291818	4	P
1000005	1298962	3	P
1001260	1292229	None	F
1001260	1302050	None	F
1001260	1308820	None	F
1001260	1303967	None	F
1000005	1315578	4	P
1000078	1309215	5	P
1000078	1309219	5	P
1000078	1309221	5	P
1000179	1294417	None	P
1000899	1297478	5	P
1001018	1295253	4	P
1001018	1305068	4	P
1001018	1291838	3	P
1001018	1291582	3	P
1001306	1292052	5	P
1001306	1292224	5	P
1001306	1307493	5	P
1001306	1293359	5	P
1001306	1291828	5	P
1001306	1299292	4	P
1001306	1294194	None	F
1001306	1291548	5	P
1000018	1291571	None	P
1000018	1295686	4	P
1000018	1291543	3	P
1000018	1295644	4	P
1000884	1309087	2	P
1001307	1295644	5	P
1001307	1292215	5	P
1001307	1293372	5	P
1001307	1291586	5	P
1001307	1309016	None	P
1001307	1292449	5	P
1001307	1293861	5	P
1001307	1292001	5	P
1001080	1291548	4	P
1001080	1303010	4	P
1001080	1291870	4	P
1001080	1294287	5	P
1001080	1291546	3	P
1001080	1297585	5	P
1001307	1291548	5	P
1001307	1292370	5	P
1000023	1292064	5	P
1000951	1307394	5	P
1000959	1296736	5	P
1000959	1309018	3	P
1000959	1309087	2	P
1000959	1291561	5	P
1000959	1291838	None	P
1000959	1291560	None	P
1000959	1291585	5	P
1000959	1297359	4	P
1000959	1307811	4	P
1001316	1292215	None	P
1000704	1292217	5	P
1001315	1308807	4	P
1001315	1291560	5	P
1000203	1291560	4	P
1000203	1291586	5	P
1000203	1292056	4	P
1000203	1291582	None	F
1001080	1293624	5	P
1001080	1296993	5	P
1000793	1308609	None	F
1000096	1309085	None	F
1001318	1293624	3	P
1001318	1291870	5	P
1001318	1292052	5	P
1001318	1291582	4	P
1001318	1305068	3	P
1001318	1297478	5	P
1000176	1292215	4	P
1001080	1292052	4	P
1001080	1291545	3	P
1001080	1292281	4	P
1001080	1295644	4	P
1000641	1299624	None	F
1000641	1292217	None	F
1000641	1292720	5	P
1000641	1309029	None	F
1001249	1292444	5	P
1000641	1305690	None	P
1000641	1291560	None	F
1000641	1292213	3	P
1000641	1291572	5	P
1000641	1304141	None	P
1001249	1292434	None	F
1000641	1297447	None	P
1000641	1303451	None	F
1000641	1301168	None	P
1000641	1300267	None	P
1001080	1292720	3	P
1001080	1295865	4	P
1000641	1307766	None	F
1001249	1292215	4	P
1001249	1295644	5	P
1001249	1292217	None	F
1001249	1308777	5	P
1001249	1292063	4	P
1001249	1292281	5	P
1001249	1292052	5	P
1001249	1292401	5	P
1001080	1307332	3	P
1001080	1296736	4	P
1001080	1304641	4	P
1001080	1291555	3	P
1000933	1292056	4	P
1000933	1292047	5	P
1000933	1292048	5	P
1000933	1292049	5	P
1000933	1292215	5	P
1000933	1292234	5	P
1000933	1292063	5	P
1000933	1291828	5	P
1001080	1291543	2	P
1001080	1308747	3	P
1001080	1291550	3	P
1001056	1303657	4	P
1001080	1303173	3	P
1001056	1296259	4	P
1000933	1292218	5	P
1000933	1307528	5	P
1000933	1291553	5	P
1000933	1294252	5	P
1000018	1291587	4	P
1000018	1306029	4	P
1001325	1291550	None	P
1000933	1292211	5	P
1000933	1291937	None	P
1000808	1291586	4	P
1000808	1291545	5	P
1000933	1291850	5	P
1000933	1291851	5	P
1000933	1291847	5	P
1000933	1316499	None	P
1000739	1299292	None	F
1000704	1303036	5	P
1000739	1291877	5	P
1000704	1292211	5	P
1000096	1291850	4	P
1000949	1307394	5	P
1000949	1292056	5	P
1000001	1302827	4	P
1001326	1291879	5	P
1001326	1295399	5	P
1001326	1291875	5	P
1001326	1291858	5	P
1001326	1292434	5	P
1001326	1292328	3	P
1001326	1292052	5	P
1001326	1291546	3	P
1001326	1303067	4	P
1001326	1292329	5	P
1001327	1292056	5	P
1001327	1301252	None	P
1000750	1292211	4	P
1001080	1291561	4	P
1001031	1304073	5	P
1001031	1308804	5	P
1000060	1291850	4	P
1001093	1307811	4	P
1000918	1292277	5	P
1001093	1301168	3	P
1001093	1291937	4	P
1001093	1307528	4	P
1001093	1292722	3	P
1001093	1296736	3	P
1001093	1298697	3	P
1001093	1309016	3	P
1001093	1301753	4	P
1001093	1293414	4	P
1001093	1297689	4	P
1001093	1306588	5	P
1001093	1291848	3	P
1001093	1303394	5	P
1000231	1292211	5	P
1001093	1307394	4	P
1000918	1292056	None	F
1000143	1292365	3	P
1000170	1297689	4	P
1000143	1304073	5	P
1000918	1292001	None	P
1000918	1306939	5	P
1000918	1291818	5	P
1000918	1303037	5	P
1001334	1291558	5	P
1000918	1292052	5	P
1000918	1307724	4	P
1000918	1291999	5	P
1000143	1292329	None	F
1000933	1292329	5	P
1000933	1291858	5	P
1000933	1304476	5	P
1000933	1299879	5	P
1000023	1291999	5	P
1001333	1291858	5	P
1001249	1291999	4	P
1001249	1292224	None	F
1001333	1308833	4	P
1001333	1303394	3	P
1000933	1300056	5	P
1000933	1294194	5	P
1000933	1291562	5	P
1001333	1292056	5	P
1001333	1292217	4	P
1001002	1294194	4	P
1000231	1292215	4	P
1000231	1292275	4	P
1000231	1292528	4	P
1000231	1309085	3	P
1000231	1292048	5	P
1000231	1295399	4	P
1000933	1292262	5	P
1000933	1293394	5	P
1000559	1292722	4	P
1000933	1291877	5	P
1000559	1303394	3	P
1000559	1291818	4	P
1001337	1295409	5	P
1000212	1291560	None	F
1000933	1292055	5	P
1000933	1292504	5	P
1001339	1291543	5	P
1001333	1291543	3	P
1001333	1292213	None	P
1000910	1301658	3	P
1001337	1292063	5	P
1001341	1292215	None	F
1001015	1291870	5	P
1000933	1291563	5	P
1001287	1292233	5	P
1000002	1303394	5	P
1001200	1293399	4	P
1001333	1292720	5	P
1001333	1292402	4	P
1001260	1291851	None	F
1001260	1303907	5	P
1000933	1303465	5	P
1001347	1308833	5	P
1001348	1292056	5	P
1001341	1292052	4	P
1000910	1296369	5	P
1000198	1291828	5	P
1001340	1308833	5	P
1000831	1291572	4	P
1000831	1291552	4	P
1000831	1291571	4	P
1000831	1291843	4	P
1000831	1304141	3	P
1000831	1302467	4	P
1001101	1292213	4	P
1001101	1308747	4	P
1001101	1291550	3	P
1001101	1309004	None	F
1000198	1293266	5	P
1001038	1309013	5	P
1001038	1308747	4	P
1001340	1308854	None	F
1001038	1291550	4	F
1000198	1316504	4	P
1000933	1300862	5	P
1000933	1301252	5	P
1000933	1291870	4	P
1000933	1291556	5	P
1001200	1293200	4	P
1001200	1303459	4	P
1000212	1308859	None	F
1001200	1310176	2	P
1001340	1292371	5	P
1001200	1292341	2	P
1001200	1300952	3	P
1001200	1300353	2	P
1001200	1295644	3	P
1001200	1299624	3	P
1001200	1307793	2	P
1001200	1309004	3	P
1001200	1306730	2	P
1001200	1304609	2	P
1001200	1305164	3	P
1001200	1305224	2	P
1001200	1305690	2	P
1001200	1291858	3	P
1001200	1291875	2	P
1001200	1291999	2	P
1001200	1291847	1	P
1001200	1291555	2	P
1001200	1293818	3	P
1001200	1292220	2	P
1001200	1292328	2	P
1001351	1292215	5	P
1001351	1292528	4	P
1001351	1291560	5	P
1001351	1293399	5	P
1001351	1301465	5	P
1001351	1291832	4	P
1001351	1291843	4	P
1001351	1291572	4	P
1001351	1292328	4	P
1001351	1292061	4	P
1001351	1292229	None	P
1001351	1292370	5	P
1001351	1292260	4	P
1001351	1307811	4	P
1001351	1310178	4	P
1001351	1292973	4	P
1001351	1292213	4	P
1001351	1299398	4	P
1001351	1300992	4	P
1001351	1292277	5	P
1001351	1296214	4	P
1001351	1293834	4	P
1001351	1309237	5	P
1001351	1292234	None	F
1001223	1291832	4	P
1001223	1292220	5	P
1001223	1308833	5	P
1001223	1292056	4	P
1001351	1291548	None	F
1001351	1293117	4	P
1001351	1301445	4	P
1001351	1301169	5	P
1001351	1294638	5	P
1000170	1292370	4	P
1001351	1297478	4	P
1000231	1294181	3	P
1000231	1292001	5	P
1001223	1292434	5	P
1001351	1291561	5	P
1001351	1296717	4	P
1001351	1293471	4	P
1001351	1295324	4	P
1000231	1292047	5	P
1001351	1292223	3	P
1000231	1291832	5	P
1001223	1291560	4	P
1000231	1300056	4	P
1000231	1292260	4	P
1000231	1296157	5	P
1001223	1292211	4	P
1000231	1291580	4	P
1001223	1301169	5	P
1001351	1292335	None	F
1001351	1291976	None	F
1001356	1291585	5	P
1001351	1294948	4	P
1001356	1291560	5	P
1001351	1292720	4	P
1001223	1292223	5	P
1001223	1291858	5	P
1001351	1292906	4	P
1001351	1300555	4	P
1001351	1297280	4	P
1001241	1291543	5	P
1000959	1292365	None	F
1000959	1291875	4	P
1000959	1291858	5	P
1000959	1292434	5	P
1000231	1291875	4	P
1000231	1292049	5	P
1001356	1309011	3	P
1001356	1291577	3	P
1000231	1292349	None	P
1001356	1292528	5	P
1001337	1291875	4	P
1001337	1291546	5	P
1001337	1292052	5	P
1001337	1297574	5	P
1000792	1292056	4	P
1001337	1292262	4	P
1001337	1293839	4	P
1000792	1291835	3	P
1000153	1292728	5	P
1001342	1291571	None	P
1001342	1291572	4	P
1001342	1291552	4	P
1000212	1310176	None	F
1001211	1302425	5	P
1001211	1294639	5	P
1001356	1291543	3	P
1000231	1302642	5	P
1000231	1299603	None	P
1001093	1302425	3	P
1001342	1304141	4	P
1001342	1302467	4	P
1001273	1291561	5	P
1001273	1308807	4	P
1001363	1291543	5	P
1001363	1316505	3	P
1001342	1316506	4	P
1001363	1291550	5	P
1000096	1306032	None	F
1001248	1293691	3	P
1001223	1292365	4	P
1001223	1302425	5	P
1001248	1310166	3	P
1001223	1292055	4	P
1001333	1291550	4	P
1001223	1302642	4	P
1001365	1292064	4	P
1001365	1309172	5	P
1001365	1310153	5	P
1001018	1308757	3	P
1001174	1302642	3	P
1001174	1303451	None	F
1001093	1292219	3	P
1001249	1291990	None	F
1001093	1301169	5	P
1001093	1301252	5	P
1001093	1305261	None	F
1001326	1292213	1	P
1001370	1292056	4	P
1001370	1291549	5	P
1001370	1291561	4	P
1001370	1292215	5	P
1001370	1292234	4	P
1001370	1297643	4	P
1001370	1291577	3	P
1001370	1292718	3	P
1001370	1291870	4	P
1001370	1291582	4	P
1001370	1291548	4	P
1001370	1299193	3	P
1001370	1291879	4	P
1001370	1291571	4	P
1000732	1308777	5	P
1000732	1292061	5	P
1000559	1302425	4	P
1000559	1292444	4	P
1001296	1304972	4	P
1000231	1293359	5	P
1000830	1292064	None	P
1001354	1306663	None	F
1001354	1309004	5	P
1001351	1292055	4	P
1001351	1297009	None	F
1001223	1306663	4	P
1001223	1309004	5	P
1000809	1304750	None	F
1000246	1297359	5	P
1001249	1291566	4	P
1001249	1291936	5	P
1001249	1292064	5	P
1001249	1292343	5	P
1001249	1292347	5	P
1001249	1292000	None	P
1001249	1292274	4	P
1001386	1298624	5	P
1001390	1292000	5	P
1001390	1292208	5	P
1001337	1291870	4	P
1001337	1292000	5	P
1001365	1291562	5	P
1001337	1294639	4	P
1001337	1293147	5	P
1001337	1304624	4	P
1001337	1305164	4	P
1001337	1302662	4	P
1001144	1291562	3	P
1001144	1304972	4	P
1001144	1291561	3	P
1001144	1291875	4	P
1001392	1301720	None	F
1001144	1293929	3	P
1001144	1301726	3	P
1001386	1309078	4	P
1000750	1305690	4	P
1000750	1291557	4	P
1000750	1292049	4	P
1000176	1291562	5	P
1000739	1301169	5	P
1000239	1291870	5	P
1000159	1292720	5	P
1001401	1291936	4	P
1001401	1307031	5	P
1001401	1307897	5	P
1000991	1303451	None	F
1001093	1296821	3	P
1001093	1292680	2	P
1001093	1293515	1	P
1000884	1292218	4	P
1001093	1293976	3	P
1001093	1298909	3	P
1001093	1301788	3	P
1001093	1303173	3	P
1001093	1316510	5	P
1001093	1295955	2	P
1001093	1301726	4	P
1001093	1297544	4	P
1000328	1300572	5	P
1000328	1303394	4	P
1000328	1305579	5	P
1001347	1304972	5	P
1001347	1309078	None	F
1001347	1309004	5	P
1001347	1291875	5	P
1000328	1291828	5	P
1000328	1292328	3	P
1000328	1295572	4	P
1000328	1292219	None	F
1001347	1308799	5	P
1000328	1291858	5	P
1000328	1292365	5	P
1000005	1303036	None	F
1000005	1292365	4	P
1000005	1292279	4	P
1000005	1310166	3	P
1000005	1309171	3	P
1000005	1305584	3	P
1000005	1308950	2	P
1000005	1291835	None	F
1000005	1291566	None	F
1000005	1292327	None	F
1000005	1306663	3	P
1000005	1301948	None	F
1000005	1291553	4	P
1000005	1292288	None	F
1000991	1291877	4	P
1001339	1291561	5	P
1000910	1309027	4	P
1001093	1308799	3	P
1001093	1291853	3	P
1000667	1292048	None	P
1001260	1292048	5	P
1001260	1294434	None	F
1001093	1300069	3	P
1001093	1298635	2	P
1001093	1293596	4	P
1001093	1300275	4	P
1001093	1298112	4	P
1001093	1299910	3	P
1001093	1306249	4	P
1001093	1308672	4	P
1001093	1294927	3	P
1001093	1294323	4	P
1001370	1292048	4	P
1001370	1292049	4	P
1001093	1292629	4	P
1001370	1292260	4	P
1001093	1303156	2	P
1001093	1297229	3	P
1001093	1292541	5	P
1001093	1304022	4	P
1001093	1293530	3	P
1001093	1298189	2	P
1001093	1300093	5	P
1001093	1295038	4	P
1001093	1296996	3	P
1001093	1297769	3	P
1001163	1296973	4	P
1001093	1308288	5	P
1001093	1292836	2	P
1001093	1293013	3	P
1001093	1307914	5	P
